** CONVERTED FROM F:\HBOT-Visual-Task-Files\Horizontal Step\step066.edf using edfapi 3.1 Win32 Mar  2 2011 on Mon Jun 09 08:51:30 2014
** DATE: Mon Apr 16 11:03:58 2012
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK II
** EYELINK II v2.22 Feb  8 2008
** SERIAL NUMBERS: board=9913E headband=9C38F
** RECORDED BY Step_Displacement
** SREB1.5.58 LID:56738F02 Mod:2010.07.20 13:57 EDT
**

MSG	7924925.0 DISPLAY_COORDS 0 0 1919 1199
MSG	7924925.0 RETRACE_INTERVAL  16.651855765
INPUT	7925888.0	255
INPUT	7926626.0	255
INPUT	7927262.0	255
MSG	7929357.0 DRIFTCORRECT LR LEFT  at 960,600  OFFSET 1.07 deg.  -34.4,-32.4 pix.
MSG	7929357.0 DRIFTCORRECT LR RIGHT at 960,600  OFFSET 0.73 deg.  -1.4,-32.7 pix.
MSG	7931340.0 TRIALID 0
MSG	7931355.0 RECCFG P 500 2 1 
MSG	7931355.0 GAZE_COORDS 0.00 0.00 1919.00 1199.00
START	7931356.0 	LEFT	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RIGHT	RES	RATE	 500.00	TRACKING	P	FILTER	2
SAMPLES	GAZE	LEFT	RIGHT	VEL	RES	RATE	 500.00	TRACKING	P	FILTER	2
MSG	7931356.0 !MODE RECORD P 500 2 1
INPUT	7931356.0	255
7931356.0	 1121.8	  588.6	 1054.0	 1127.0	  576.3	 1419.0	   -1.2	   -6.6	   -1.2	   -4.4	  43.30	  45.20	.
7931358.0	 1121.7	  588.0	 1054.0	 1126.9	  575.9	 1419.0	   -0.6	   -2.2	   -0.6	   -2.2	  43.30	  45.20	.
7931360.0	 1121.7	  588.2	 1054.0	 1126.9	  575.9	 1420.0	   -1.0	   -1.7	   -0.2	    0.0	  43.30	  45.20	.
7931362.0	 1121.7	  587.9	 1054.0	 1126.9	  576.0	 1420.0	   -1.0	   -2.2	    0.2	    0.9	  43.30	  45.20	.
7931364.0	 1121.3	  587.8	 1054.0	 1126.9	  576.2	 1419.0	   -0.8	   -3.7	    0.4	    0.2	  43.30	  45.20	.
7931366.0	 1121.6	  587.2	 1054.0	 1127.0	  576.1	 1418.0	    0.0	   -3.5	    0.4	   -1.5	  43.30	  45.20	.
7931368.0	 1121.4	  586.9	 1054.0	 1127.0	  575.9	 1418.0	    0.6	   -2.4	    0.0	   -2.4	  43.30	  45.10	.
7931370.0	 1121.6	  586.9	 1053.0	 1127.0	  575.5	 1418.0	    0.6	   -3.3	   -1.2	   -2.8	  43.30	  45.10	.
7931372.0	 1121.6	  586.8	 1053.0	 1126.9	  575.5	 1418.0	    1.0	   -5.7	   -2.5	   -2.8	  43.30	  45.10	.
7931374.0	 1121.7	  585.5	 1053.0	 1126.5	  575.0	 1413.0	    1.0	   -5.0	   -2.9	   -2.6	  43.30	  45.10	.
7931376.0	 1121.8	  585.2	 1054.0	 1126.2	  574.9	 1412.0	    1.0	   -0.9	   -1.7	   -1.8	  43.30	  45.10	.
7931378.0	 1121.9	  585.8	 1055.0	 1126.2	  574.7	 1412.0	    1.2	    3.1	    0.2	   -0.7	  43.30	  45.10	.
7931380.0	 1121.9	  586.0	 1055.0	 1126.3	  574.8	 1412.0	    0.8	    2.8	    1.2	   -0.4	  43.30	  45.10	.
7931382.0	 1122.2	  586.4	 1055.0	 1126.5	  574.7	 1411.0	    0.2	    0.7	    1.7	    0.4	  43.30	  45.10	.
7931384.0	 1121.9	  586.1	 1055.0	 1126.5	  574.7	 1412.0	   -0.6	   -0.6	    1.9	    0.4	  43.30	  45.10	.
7931386.0	 1122.0	  586.1	 1055.0	 1126.9	  575.0	 1412.0	   -0.4	   -2.2	    2.1	   -0.2	  43.30	  45.10	.
7931388.0	 1121.8	  586.0	 1054.0	 1126.9	  574.7	 1412.0	    0.4	   -3.5	    1.5	   -1.1	  43.30	  45.10	.
7931390.0	 1122.1	  585.3	 1053.0	 1127.2	  574.6	 1412.0	    1.2	   -4.4	    0.6	   -1.5	  43.30	  45.10	.
7931392.0	 1122.0	  585.0	 1053.0	 1127.0	  574.5	 1412.0	    1.3	   -3.7	   -0.4	   -0.9	  43.30	  45.10	.
7931394.0	 1122.4	  584.7	 1053.0	 1127.1	  574.4	 1412.0	    0.4	   -2.0	   -0.8	   -0.4	  43.30	  45.10	.
7931396.0	 1122.2	  584.6	 1053.0	 1126.8	  574.4	 1411.0	   -0.4	   -1.1	   -0.2	   -0.2	  43.30	  45.10	.
7931398.0	 1122.1	  584.6	 1052.0	 1127.0	  574.5	 1410.0	   -0.8	   -0.4	    0.6	   -0.2	  43.30	  45.10	.
7931400.0	 1122.1	  584.5	 1052.0	 1127.0	  574.3	 1410.0	   -0.6	    0.0	    1.2	   -0.2	  43.30	  45.10	.
7931402.0	 1122.1	  584.6	 1052.0	 1127.2	  574.4	 1410.0	   -0.4	    0.0	    1.2	   -0.4	  43.30	  45.10	.
7931404.0	 1121.9	  584.6	 1053.0	 1127.2	  574.4	 1410.0	    0.2	    0.0	    0.8	    0.0	  43.30	  45.10	.
7931406.0	 1122.1	  584.5	 1052.0	 1127.4	  574.2	 1410.0	    1.0	    0.0	    0.0	    0.4	  43.30	  45.10	.
7931408.0	 1122.2	  584.6	 1052.0	 1127.2	  574.5	 1410.0	    1.0	    0.2	   -1.2	    0.4	  43.30	  45.10	.
7931410.0	 1122.3	  584.6	 1052.0	 1127.2	  574.5	 1411.0	    0.4	    0.6	   -1.9	    0.2	  43.30	  45.10	.
7931412.0	 1122.2	  584.6	 1052.0	 1126.8	  574.3	 1411.0	    0.2	    1.1	   -1.7	    0.0	  43.30	  45.10	.
7931414.0	 1122.3	  584.8	 1055.0	 1126.8	  574.5	 1412.0	    0.6	    1.5	   -0.8	    0.4	  43.30	  45.10	.
7931416.0	 1122.3	  585.0	 1055.0	 1126.7	  574.5	 1411.0	    0.8	    0.9	    0.4	    0.2	  43.30	  45.10	.
7931418.0	 1122.5	  585.0	 1055.0	 1126.9	  574.5	 1410.0	    0.6	    0.2	    1.0	    0.0	  43.30	  45.10	.
7931420.0	 1122.4	  584.9	 1054.0	 1126.9	  574.4	 1408.0	    0.4	    0.0	    1.3	    0.2	  43.30	  45.10	.
7931422.0	 1122.5	  585.0	 1054.0	 1127.1	  574.6	 1408.0	    0.0	    0.4	    0.4	    0.9	  43.30	  45.10	.
7931424.0	 1122.5	  585.0	 1052.0	 1127.2	  574.5	 1408.0	   -0.6	   -0.0	   -1.7	    2.0	  43.30	  45.10	.
7931426.0	 1122.4	  585.1	 1053.0	 1126.8	  574.9	 1408.0	   -1.9	   -0.6	   -5.0	    2.8	  43.30	  45.10	.
7931428.0	 1122.2	  584.8	 1052.0	 1126.3	  575.2	 1408.0	   -9.6	    0.2	   -8.5	    2.6	  43.30	  45.10	.
7931430.0	 1121.8	  584.9	 1052.0	 1125.4	  575.4	 1409.0	  -33.5	    2.0	  -24.1	    2.4	  43.30	  45.10	.
7931432.0	 1118.1	  585.3	 1052.0	 1124.2	  575.4	 1407.0	  -69.3	    5.2	  -54.8	    6.7	  43.30	  45.10	.
7931434.0	 1109.1	  585.7	 1049.0	 1116.4	  576.0	 1407.0	 -108.7	    9.2	  -94.5	   11.1	  43.30	  45.10	.
7931436.0	 1098.9	  586.8	 1049.0	 1106.8	  578.2	 1406.0	 -144.0	   11.6	 -128.6	   10.7	  43.30	  45.10	.
7931438.0	 1084.5	  588.4	 1050.0	 1093.7	  578.6	 1405.0	 -173.2	    7.4	 -152.4	    9.1	  43.30	  45.10	.
7931440.0	 1067.9	  588.9	 1052.0	 1080.1	  578.6	 1405.0	 -194.8	   -0.4	 -169.7	    4.2	  43.30	  45.10	.
7931442.0	 1050.1	  587.6	 1052.0	 1063.9	  580.5	 1401.0	 -197.7	   -2.4	 -173.4	    2.0	  43.30	  45.10	.
7931444.0	 1032.1	  587.4	 1052.0	 1048.4	  578.6	 1400.0	 -178.4	    3.3	 -162.0	    9.6	  43.30	  45.10	.
